"ID","Time","User.ID","Book.ID","Page","State","Type.Code","Difficulty..1.5.","Background.Knowledge.Needed..1.5.","Graesser.Inference.Type","Question","Response","Glenn.s.rating","Amber.s.rating","Final.rating","Text.used.to.make.inference"
499,"16/06/2018 22:43",250,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","because she became a hero.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
500,"14/06/2018 19:37",240,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","She found a way to get the shuttle to the space station when they thought they would be lost in space forever.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
501,"15/06/2018 09:46",240,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","She helped them reach the space station and not be lost in space forever.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
502,"16/06/2018 01:18",246,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","Every adult wanted to shake Shiranna's hand to congratulate her and to thank her for allowing Cheeky to help the captain reprogram the circuit panels of the ship so that everyone could arrive safely to the space station.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
503,"14/06/2018 20:29",241,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","Because they were all so incredibly grateful to her that they were still alive and able to make it to their final destination in one piece!! I would shake her hand, too!","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
504,"15/06/2018 17:28",244,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","Every adult is grateful and relieved that Shiranna solved their seemingly insolvable problem.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
505,"14/06/2018 16:06",238,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","She became a here. People like to shake hero's hands. The power might 'rub off'  to them.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
506,"15/06/2018 13:04",243,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","They were shaking her hand because she saved everyone with her idea.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
507,"15/06/2018 18:26",245,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","The adults want to shake her hand because they are happy that she came up with a solution that saved them!","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
508,"16/06/2018 14:23",247,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","She saved the day with her Cheeky Pal","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
509,"20/07/2018 08:36",256,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","Because she was able to solve a serious problem and she is a child!","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
510,"20/07/2018 10:56",257,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","To thank her for saving them.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
511,"21/07/2018 22:43",259,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","The signal was transmitted, and a rescue team was able to find their stranded ship. Her idea was a success and the adults wished to congratulate her.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
512,"23/07/2018 16:09",261,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","They want to shake her hand because she saved them.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
514,"24/07/2018 06:20",263,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","Because Shiranna saved the day","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
515,"24/07/2018 12:12",264,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","Every adult is trying to shake her hand because her idea of Cheeky reprogramming the ship to let the space station know they were in trouble had worked.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
516,"01/08/2018 06:58",282,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","pride","0,0","0,0","0,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
517,"03/08/2018 09:09",289,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","they were grateful Shiranna saved them thanks to her brilliant idea","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
518,"03/08/2018 12:02",290,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","Every adult is trying to shake her hand because thanks to her idea they all were rescued.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
519,"03/08/2018 19:08",291,2,23,0,98,2,1,"Casual consequence","Why is every adult trying to shake her hand?","Every adult is trying to shake her hand because her idea of using Cheeky to turn the ship into a solenoid is what ended up saving them all from certain death.","1,0","1,0","1,0","Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.…""We need to turn this ship into a giant solenoid,"" Shiranna said. All of the adults looked at her like she was mad. Most of them had no idea what a solenoid was or if it was even a real word.…Shiranna watched as the adults' attitudes towards her changed into a slight form of admiration as they realized the captain was contemplating what she had said.""No, it's impossible. Even if we could reprogram the matter in the circuit panels and turn this ship into an amplified radio wave transmitter, it would take a genius to return the circuit panels back to normal. We would become sitting ducks, drifting helplessly out into outer space. By the time the space station received our signal and sent a rescue party, we would be nowhere in sight.""""We don't need a genius,"" Shiranna said. ""We just need Cheeky."" The captain furrowed his brow as Shiranna grabbed Cheeky and held him out in front of her.""What's a Cheeky?"" the captain asked, staring at the little owl-featured robot.""He's a personalized artificially intelligent robot,"" Shiranna said. Her heart filled with pride. The captain poked Cheeky in his belly. Shiranna thought she saw a spark of wonder in his eyes.…Shiranna could barely make sense of what the captain was asking and only because turning the shuttle into an amplified radio wave transmitter was her idea.….""If this works, kid, you're going to be a hero,"" he said.…The Intersolar Space Station was coming into view. It had been nine hours since the rescue team had found their shuttle. Every adult was trying to shake her hand."
